Spain	Share_of_self-employed_in_services	Latest	0.52256073108
Germany	Share_of_self-employed_in_services	2011	0.49062493259
Chile	Share_of_self-employed_in_services	Latest	0.449142936895
Slovak_Republic	Share_of_self-employed_in_services	1999	0.591628156104
Slovak_Republic	Share_of_self-employed_in_services	1998	0.620163135724
France	Share_of_self-employed_in_services	2006	0.445281432845
France	Share_of_self-employed_in_services	2007	0.446768259909
France	Share_of_self-employed_in_services	2004	0.428961289221
France	Share_of_self-employed_in_services	2005	0.451166237908
France	Share_of_self-employed_in_services	2002	0.415689901937
France	Share_of_self-employed_in_services	2003	0.416787712698
France	Share_of_self-employed_in_services	2000	0.42903878537
France	Share_of_self-employed_in_services	2001	0.422454931024
France	Share_of_self-employed_in_services	2008	0.465356824027
France	Share_of_self-employed_in_services	2009	0.462739510535
France	Share_of_self-employed_in_services	2011	0.505110582095
France	Share_of_self-employed_in_services	2010	0.504919845777
France	Share_of_self-employed_in_services	2013	0.494089392107
France	Share_of_self-employed_in_services	2012	0.491622082336
Hungary	Share_of_self-employed_in_services	1999	0.506844373992
Hungary	Share_of_self-employed_in_services	1998	0.406641961806
Hungary	Share_of_self-employed_in_services	1997	0.351581847648
Hungary	Share_of_self-employed_in_services	1996	0.30580470741
Israel	Share_of_self-employed_in_services	Latest	0.285539396714
Netherlands	Share_of_self-employed_in_services	2011	0.375475809879
Netherlands	Share_of_self-employed_in_services	2010	0.338500040831
Netherlands	Share_of_self-employed_in_services	2013	0.321206316312
Netherlands	Share_of_self-employed_in_services	2012	0.338487638651
Netherlands	Share_of_self-employed_in_services	2008	0.332429593807
Netherlands	Share_of_self-employed_in_services	2009	0.315058385832
Netherlands	Share_of_self-employed_in_services	2006	0.248540692205
Netherlands	Share_of_self-employed_in_services	2007	0.31703844368
Netherlands	Share_of_self-employed_in_services	2004	0.308091013159
Netherlands	Share_of_self-employed_in_services	2005	0.190569863293
Netherlands	Share_of_self-employed_in_services	2002	0.19595226692
Netherlands	Share_of_self-employed_in_services	2003	0.261104841558
Netherlands	Share_of_self-employed_in_services	2000	0.283222624347
Netherlands	Share_of_self-employed_in_services	2001	0.204706644636
France	Share_of_self-employed_in_services	Latest	0.49657944951
Sweden	Share_of_self-employed_in_services	Latest	0.514143998747
Austria	Share_of_self-employed_in_services	1995	0.00487813494697
Austria	Share_of_self-employed_in_services	1996	0.0806346098835
Austria	Share_of_self-employed_in_services	1997	0.0465920188132
Austria	Share_of_self-employed_in_services	1998	0.0672667438443
Austria	Share_of_self-employed_in_services	1999	0.0325880231783
Spain	Share_of_self-employed_in_services	1994	0.448875908661
Spain	Share_of_self-employed_in_services	1995	0.432614351615
Spain	Share_of_self-employed_in_services	1996	0.446804437901
Spain	Share_of_self-employed_in_services	1997	0.468416748879
Spain	Share_of_self-employed_in_services	1991	0.376699008197
Spain	Share_of_self-employed_in_services	1992	0.402364927507
Spain	Share_of_self-employed_in_services	1993	0.421949514955
Spain	Share_of_self-employed_in_services	1998	0.478450195984
Spain	Share_of_self-employed_in_services	1999	0.467975350768
Netherlands	Share_of_self-employed_in_services	1991	0.478265437791
Netherlands	Share_of_self-employed_in_services	1993	0.45191417477
Netherlands	Share_of_self-employed_in_services	1992	0.346886862674
Netherlands	Share_of_self-employed_in_services	1995	0.354351939238
Netherlands	Share_of_self-employed_in_services	1994	0.474411079491
Netherlands	Share_of_self-employed_in_services	1997	0.249244197304
Netherlands	Share_of_self-employed_in_services	1996	0.21799264407
Netherlands	Share_of_self-employed_in_services	1999	0.230929867693
Netherlands	Share_of_self-employed_in_services	1998	0.212725396423
Mexico	Share_of_self-employed_in_services	Latest	0.637087955171
Czech_Republic	Share_of_self-employed_in_services	1999	0.667169978545
Czech_Republic	Share_of_self-employed_in_services	1998	0.52937103265
Czech_Republic	Share_of_self-employed_in_services	1997	0.476733136618
Finland	Share_of_self-employed_in_services	Latest	0.546815269554
Germany	Share_of_self-employed_in_services	1998	0.452009325298
Germany	Share_of_self-employed_in_services	1999	0.487204410707
Germany	Share_of_self-employed_in_services	1992	0.488180194581
Germany	Share_of_self-employed_in_services	1993	0.467424470892
Germany	Share_of_self-employed_in_services	1991	0.44714327648
Germany	Share_of_self-employed_in_services	1996	0.484893970597
Germany	Share_of_self-employed_in_services	1997	0.438552382701
Germany	Share_of_self-employed_in_services	1994	0.458540192592
Germany	Share_of_self-employed_in_services	1995	0.495255883785
Hungary	Share_of_self-employed_in_services	Latest	0.484223323292
Austria	Share_of_self-employed_in_services	2003	0.00798470613237
Austria	Share_of_self-employed_in_services	2002	0.0562876016179
Austria	Share_of_self-employed_in_services	2001	0.0483189105531
Austria	Share_of_self-employed_in_services	2000	0.0414500836657
Austria	Share_of_self-employed_in_services	2007	0.10873246085
Austria	Share_of_self-employed_in_services	2006	0.0511590874484
Austria	Share_of_self-employed_in_services	2005	0.0496461621992
Austria	Share_of_self-employed_in_services	2004	0.0705147807547
Austria	Share_of_self-employed_in_services	2009	0.0839986797344
Austria	Share_of_self-employed_in_services	2008	0.0958309378316
Austria	Share_of_self-employed_in_services	2010	0.138046539152
Austria	Share_of_self-employed_in_services	2011	0.110222164022
Austria	Share_of_self-employed_in_services	2012	0.215647454272
Austria	Share_of_self-employed_in_services	2013	0.186683676484
Slovak_Republic	Share_of_self-employed_in_services	2013	0.912102960497
Slovak_Republic	Share_of_self-employed_in_services	2012	0.982875553577
Slovak_Republic	Share_of_self-employed_in_services	2011	0.990831130701
Slovak_Republic	Share_of_self-employed_in_services	2010	0.937890629457
Slovak_Republic	Share_of_self-employed_in_services	2008	0.887210982413
Slovak_Republic	Share_of_self-employed_in_services	2009	1.0
Slovak_Republic	Share_of_self-employed_in_services	2000	0.610300691387
Slovak_Republic	Share_of_self-employed_in_services	2001	0.645348973327
Slovak_Republic	Share_of_self-employed_in_services	2002	0.669521892078
Slovak_Republic	Share_of_self-employed_in_services	2003	0.748354681119
Slovak_Republic	Share_of_self-employed_in_services	2004	0.686708941401
Slovak_Republic	Share_of_self-employed_in_services	2005	0.748039799006
Slovak_Republic	Share_of_self-employed_in_services	2006	0.815409741845
Slovak_Republic	Share_of_self-employed_in_services	2007	0.887728780426
Denmark	Share_of_self-employed_in_services	1999	0.567480721649
Denmark	Share_of_self-employed_in_services	1998	0.591969790214
Denmark	Share_of_self-employed_in_services	1997	0.574240370865
Denmark	Share_of_self-employed_in_services	1996	0.480099681166
Denmark	Share_of_self-employed_in_services	1995	0.658842465159
Denmark	Share_of_self-employed_in_services	1994	0.618468201821
Denmark	Share_of_self-employed_in_services	1993	0.627166896293
Denmark	Share_of_self-employed_in_services	1992	0.661676486035
Denmark	Share_of_self-employed_in_services	1991	0.643579664608
Italy	Share_of_self-employed_in_services	Latest	0.445194887092
Hungary	Share_of_self-employed_in_services	2013	0.551190658683
Hungary	Share_of_self-employed_in_services	2012	0.524575875824
Hungary	Share_of_self-employed_in_services	2011	0.582048321646
Hungary	Share_of_self-employed_in_services	2010	0.593000275327
Hungary	Share_of_self-employed_in_services	2000	0.467368086007
Hungary	Share_of_self-employed_in_services	2001	0.473578545985
Hungary	Share_of_self-employed_in_services	2002	0.47618797842
Hungary	Share_of_self-employed_in_services	2003	0.525909567531
Hungary	Share_of_self-employed_in_services	2004	0.555854289226
Hungary	Share_of_self-employed_in_services	2005	0.545885565217
Hungary	Share_of_self-employed_in_services	2006	0.475215247811
Hungary	Share_of_self-employed_in_services	2007	0.525182884506
Hungary	Share_of_self-employed_in_services	2008	0.581453374809
Hungary	Share_of_self-employed_in_services	2009	0.576436309726
Mexico	Share_of_self-employed_in_services	2008	0.606506175961
Mexico	Share_of_self-employed_in_services	2009	0.596687415386
Mexico	Share_of_self-employed_in_services	2006	0.60691715363
Mexico	Share_of_self-employed_in_services	2007	0.616393555458
Mexico	Share_of_self-employed_in_services	2005	0.598165389688
Mexico	Share_of_self-employed_in_services	2011	0.64071887113
Mexico	Share_of_self-employed_in_services	2010	0.583761119097
Mexico	Share_of_self-employed_in_services	2013	0.636468913159
Mexico	Share_of_self-employed_in_services	2012	0.62552171166
Ireland	Share_of_self-employed_in_services	Latest	0.633463997318
